date,n_active,n_long,n_short,gross_exposure,turnover,cost,lev,ret_gross,ret_net,equity_gross,equity_net
2020-09-28,3,1,2,1.0,0.0,0.0,1.0,-0.01491199987130735,-0.01491199987130735,1.3867945440831468,1.364738300364508
2020-09-29,1,1,0,1.0,1.3333333333333333,0.0002666666666666667,1.0,0.020385764198301848,0.020119097531635183,1.4150654106503173,1.3921956033346996
2020-09-30,3,2,1,1.0,1.3333333333333333,0.0002666666666666667,1.0,0.009420788679120957,0.00915412201245429,1.4283964428511873,1.4049399317528277
2020-10-01,3,1,2,1.0,1.3333333333333333,0.0002666666666666667,1.0,0.0038342256424115373,0.0035675589757448705,1.4338732371198968,1.409952137816735
2020-10-02,3,1,2,1.0,0.0,0.0,1.0,-0.001043036598632733,-0.001043036598632733,1.4323776548557807,1.4084815061346718
2020-10-05,3,1,2,1.0,0.0,0.0,1.0,0.010346372159188766,0.010346372159188766,1.4471975671454247,1.4230541799764758
2020-10-06,5,2,3,1.0,0.7999999999999999,0.00015999999999999999,1.0,0.022536695782649274,0.022376695782649274,1.4798126184535714,1.4548974304440367
2020-10-07,3,2,1,1.0,0.7999999999999999,0.00015999999999999999,1.0,0.0008252922930770037,0.0006652922930770037,1.4810338964027792,1.4558653624917286
2020-10-08,2,1,1,1.0,0.6666666666666667,0.00013333333333333337,1.0,-0.016746298906694213,-0.016879632240027545,1.4562320600826721,1.4312908905818738
2020-10-09,2,1,1,1.0,0.0,0.0,1.0,0.00994681807647857,0.00994681807647857,1.47071693546145,1.4455276806850126
2020-10-12,2,1,1,1.0,2.0,0.0004,1.0,0.013412308539678286,0.013012308539678287,1.490442644774389,1.4643373328687315
2020-10-13,0,0,0,0.0,1.0,0.0002,1.0,0.0,-0.0002,1.490442644774389,1.4640444654021578
2020-10-14,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.490442644774389,1.4640444654021578
2020-10-15,2,1,1,1.0,1.0,0.0002,1.0,0.01659828216895054,0.01639828216895054,1.5151814323489912,1.4880522796537128
2020-10-16,2,1,1,1.0,0.0,0.0,1.0,-0.0059159589200022955,-0.0059159589200022955,1.5062176812388643,1.4792490234964657
2020-10-19,2,1,1,1.0,0.0,0.0,1.0,0.00623598300701772,0.00623598300701772,1.5156104291039396,1.4884735952701373
2020-10-20,4,2,2,1.0,1.0,0.0002,1.0,0.011105984219427156,0.010905984219427156,1.5324427746123672,1.5047068648111876
2020-10-21,4,2,2,1.0,0.0,0.0,1.0,-0.00030777171246323953,-0.00030777171246323953,1.5319711320753728,1.5042437586026496
2020-10-22,2,1,1,1.0,1.0,0.0002,1.0,0.003535861344757696,0.0033358613447576958,1.5373879695825627,1.5092617072100651
2020-10-23,4,2,2,1.0,1.0,0.0002,1.0,0.00798051029406116,0.007780510294061161,1.549657110099782,1.5210045334594453
2020-10-26,6,3,3,1.0000000000000002,0.6666666666666665,0.0001333333333333333,1.0,-0.013969230356850604,-0.014102563690183936,1.5280095929546669,1.499554470153275
2020-10-27,4,2,2,1.0,0.6666666666666666,0.00013333333333333334,1.0,-0.0159223718987202,-0.016055705232053533,1.5036800559508305,1.4754780656010857
2020-10-28,4,2,2,1.0,0.0,0.0,1.0,0.011954866533092912,0.011954866533092912,1.5216563503281963,1.4931172089478528
2020-10-29,6,3,3,1.0000000000000002,0.6666666666666666,0.00013333333333333334,1.0,0.00993344202257246,0.009800108689239128,1.5367716354624608,1.5077499198813153
2020-10-30,4,2,2,1.0,0.6666666666666665,0.0001333333333333333,1.0,0.015593968186124324,0.015460634852790991,1.5607360034552007,1.5310606908419253
2020-11-02,4,2,2,1.0,1.0,0.0002,1.0,0.014676106962377339,0.014476106962377338,1.5836415319819426,1.5532244891684444
2020-11-03,5,3,2,1.0,0.39999999999999997,7.999999999999999e-05,1.0,0.003269851185092998,0.003189851185092998,1.5888198041220563,1.5581790441459338
2020-11-04,5,3,2,1.0,0.0,0.0,1.0,-0.020210380635573167,-0.020210380635573167,1.5567091511194127,1.526687652565371
2020-11-05,5,3,2,1.0,0.8,0.00016,1.0,0.003667068967331177,0.003507068967331177,1.5624177109386432,1.5320418514544905
2020-11-06,5,3,2,1.0,0.0,0.0,1.0,0.0037864567596686883,0.0037864567596686883,1.5683337380416529,1.5378428616790254
2020-11-09,5,3,2,1.0,0.8,0.00016,1.0,0.02107117707041044,0.02091117707041044,1.6013803759414271,1.5700009660660623
2020-11-10,6,3,3,1.0000000000000002,0.6666666666666667,0.00013333333333333337,1.0,0.014593074545331063,0.01445974121199773,1.6247494391429707,1.592702773737964
2020-11-11,8,4,4,1.0,0.5000000000000001,0.00010000000000000003,1.0,-0.018659972701452435,-0.018759972701452434,1.5944316589618626,1.5628237131811122
2020-11-12,8,4,4,1.0,0.5,0.0001,1.0,0.003150550530314891,0.0030505505303148914,1.5994549964705558,1.5675911858881455
2020-11-13,8,4,4,1.0,0.0,0.0,1.0,0.005599360887609664,0.005599360887609664,1.6084109222192848,1.5763686946621693
2020-11-16,7,4,3,1.0000000000000002,0.7500000000000001,0.00015000000000000004,1.0,0.010414688700238303,0.010264688700238302,1.6251620212762619,1.5925496285896774
2020-11-17,6,3,3,1.0000000000000002,0.8571428571428572,0.00017142857142857145,1.0,0.011605670130771685,0.011434241559343115,1.6440231156042522,1.610759225738214
2020-11-18,4,2,2,1.0,0.6666666666666666,0.00013333333333333334,1.0,-0.002093196352957849,-0.0022265296862911824,1.640581852414491,1.6071728225046404
2020-11-19,4,2,2,1.0,1.0,0.0002,1.0,-0.006204097194697583,-0.006404097194697583,1.6304035231462546,1.5968803315406443
2020-11-20,4,2,2,1.0,0.0,0.0,1.0,0.0025897291093824326,0.0025897291093824326,1.634625826610186,1.6010158190194352
2020-11-23,2,1,1,1.0,1.0,0.0002,1.0,0.026300537072639574,0.026100537072639575,1.6776173637628415,1.6428031917576342
2020-11-24,1,0,1,1.0,1.0,0.0002,1.0,-0.006487946252140775,-0.006687946252140775,1.6667330724750902,1.631816212308314
2020-11-25,1,0,1,1.0,0.0,0.0,1.0,0.02109987674923386,0.02109987674923386,1.7019009348781864,1.666247333265421
2020-11-27,0,0,0,0.0,1.0,0.0002,1.0,0.0,-0.0002,1.7019009348781864,1.665914083798768
2020-11-30,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-01,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-02,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-03,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-04,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-07,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-08,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-09,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-10,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-11,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-14,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-15,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-16,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-17,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-18,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.7019009348781864,1.665914083798768
2020-12-21,2,1,1,1.0,1.0,0.0002,1.0,-0.017662263806358214,-0.017862263806358213,1.6718415115940803,1.6361570869552269
2020-12-22,2,1,1,1.0,0.0,0.0,1.0,0.007965820566629256,0.007965820566629256,1.6851591010912812,1.6491904207287311
2020-12-23,2,1,1,1.0,0.0,0.0,1.0,-0.017260702078627288,-0.017260702078627288,1.6560720718922572,1.6207242362056065
2020-12-24,2,1,1,1.0,0.0,0.0,1.0,-0.0005530777295540412,-0.0005530777295540412,1.6551561353107571,1.6198278497248126
2020-12-28,2,1,1,1.0,0.0,0.0,1.0,0.003430415984392421,0.003430415984392421,1.6608340093739926,1.6253845330724728
2020-12-29,0,0,0,0.0,1.0,0.0002,1.0,0.0,-0.0002,1.6608340093739926,1.6250594561658582
2020-12-30,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.6608340093739926,1.6250594561658582
2020-12-31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.6608340093739926,1.6250594561658582
2021-01-04,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.6608340093739926,1.6250594561658582
2021-01-05,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.6608340093739926,1.6250594561658582
2021-01-06,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.6608340093739926,1.6250594561658582
2021-01-07,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.6608340093739926,1.6250594561658582
2021-01-08,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.6608340093739926,1.6250594561658582
2021-01-11,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.6608340093739926,1.6250594561658582
2021-01-12,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.6608340093739926,1.6250594561658582
2021-01-13,2,1,1,1.0,1.0,0.0002,1.0,-0.011097488550927015,-0.011297488550927015,1.6424029229699746,1.6067003655652488
2021-01-14,4,2,2,1.0,1.0,0.0002,1.0,0.0050846645904878696,0.00488466459048787,1.6507539909557138,1.6145485579484493
2021-01-15,4,2,2,1.0,0.0,0.0,1.0,0.007343041633059627,0.007343041633059627,1.6628755462372409,1.626404255228061
2021-01-19,4,2,2,1.0,0.0,0.0,1.0,-0.001438349536232314,-0.001438349536232314,1.6604837499664984,1.6240649174218276
2021-01-20,4,2,2,1.0,0.0,0.0,1.0,0.00021271933003730314,0.00021271933003730314,1.6608369669573289,1.6244103874229985
2021-01-21,2,1,1,1.0,1.0,0.0002,1.0,-0.002554840270852121,-0.0027548402708521213,1.6565937937908264,1.619935396271335
2021-01-22,2,1,1,1.0,2.0,0.0004,1.0,-0.013680742932937917,-0.014080742932937916,1.6339303599536736,1.5971255023884714
2021-01-25,2,1,1,1.0,0.0,0.0,1.0,0.0048227625693819665,0.0048227625693819665,1.6418104181346351,1.604828059479996
2021-01-26,2,1,1,1.0,0.0,0.0,1.0,-0.021515976829488803,-0.021515976829488803,1.606485263219637,1.5702986161369108
2021-01-27,2,1,1,1.0,0.0,0.0,1.0,0.0125490057917787,0.0125490057917787,1.6266450560921875,1.590004302565635
2021-01-28,2,1,1,1.0,0.0,0.0,1.0,-0.011019656706838243,-0.011019656706838243,1.608719985990176,1.5724830009889659
2021-01-29,2,1,1,1.0,2.0,0.0004,1.0,0.00692150145895698,0.00652150145895698,1.6198547437202602,1.5827379511741004
2021-02-01,3,2,1,1.0,1.3333333333333333,0.0002666666666666667,1.0,-0.019212618351734156,-0.01947928501840082,1.5887330927439167,1.5519073475137404
2021-02-02,3,2,1,1.0,0.0,0.0,1.0,-0.004290705266228842,-0.004290705266228842,1.5819163072962483,1.5452485704850638
2021-02-03,5,3,2,1.0,0.7999999999999998,0.00015999999999999996,1.0,-0.019258760909871712,-0.019418760909871713,1.5514505593546029,1.5152417579484934
2021-02-04,5,3,2,1.0,0.0,0.0,1.0,-0.007601772900264049,-0.007601772900264049,1.5396567845364015,1.503723234215572
2021-02-05,5,2,3,1.0,0.4,8e-05,1.0,-0.011888572129258267,-0.011968572129258268,1.5213524637991387,1.4857258142244214
2021-02-08,3,1,2,1.0,0.7999999999999999,0.00015999999999999999,1.0,-0.0726221169278981,-0.0727821169278981,1.4108686272845719,1.377591544290743
2021-02-09,3,1,2,1.0,0.0,0.0,1.0,0.006276985615959832,0.006276985615959832,1.4197246293640462,1.386238666598924
2021-02-10,1,0,1,1.0,1.3333333333333333,0.0002666666666666667,1.0,0.010762433442845776,0.010495766776179109,1.4350043211947456,1.4007883043396678
2021-02-11,1,0,1,1.0,0.0,0.0,1.0,-0.023242618581601704,-0.023242618581601704,1.4016510630942658,1.3682303160683322
2021-02-12,2,1,1,1.0,2.0,0.0004,1.0,0.019698055735375253,0.01929805573537525,1.4292608638566446,1.394634500966649
2021-02-16,2,1,1,1.0,0.0,0.0,1.0,-0.007731906151636436,-0.007731906151636436,1.4182099529910983,1.3838513178893406
2021-02-17,4,2,2,1.0,1.0,0.0002,1.0,0.020099566144134134,0.019899566144134136,1.4467153577475123,1.4113893587233266
2021-02-18,6,3,3,1.0000000000000002,0.6666666666666665,0.0001333333333333333,1.0,0.024479220636159413,0.02434588730282608,1.482129822187534,1.4457508849912128
2021-02-19,6,3,3,1.0000000000000002,0.0,0.0,1.0,0.003947134935722612,0.003947134935722612,1.4879799885879668,1.4514574588177134
2021-02-22,4,2,2,1.0,0.6666666666666666,0.00013333333333333334,1.0,0.037697114412570454,0.03756378107923712,1.5440725404613826,1.5059796890465678
2021-02-23,5,2,3,1.0,0.8,0.00016,1.0,0.025067203503297476,0.024907203503297476,1.5827781210569818,1.5434894316334835
2021-02-24,3,2,1,1.0,0.7999999999999998,0.00015999999999999996,1.0,0.022790681530965973,0.022630681530965972,1.6188507131481722,1.5784196494071927
2021-02-25,1,1,0,1.0,1.3333333333333333,0.0002666666666666667,1.0,-0.04399633363886346,-0.044263000305530126,1.5476272170609933,1.5085540599832274
2021-02-26,1,1,0,1.0,0.0,0.0,1.0,0.003835091083413289,0.003835091083413289,1.5535625084015916,1.5143395022075161
2021-03-01,3,2,1,1.0,1.3333333333333333,0.0002666666666666667,1.0,0.015935578016139464,0.0156689113494728,1.5783194249571744,1.5380675536206105
2021-03-02,4,2,2,1.0,0.9999999999999998,0.00019999999999999996,1.0,0.0052252615615326625,0.005025261561532663,1.5865665567802234,1.5457967453768608
2021-03-03,4,2,2,1.0,0.0,0.0,1.0,0.0124274492739056,0.0124274492739056,1.6062835321842848,1.5650070560178002
2021-03-04,4,2,2,1.0,0.0,0.0,1.0,0.006058981395654667,0.006058981395654667,1.6160159742219358,1.5744894046542803
2021-03-05,4,2,2,1.0,0.0,0.0,1.0,-0.005288375399473855,-0.005288375399473855,1.6074698750987035,1.5661629136199744
2021-03-08,2,1,1,1.0,1.0,0.0002,1.0,0.015208908812219646,0.015008908812219645,1.6319177378474696,1.5896693099755768
2021-03-09,2,1,1,1.0,2.0,0.0004,1.0,-0.02278316959151383,-0.02318316959151383,1.594737479266691,1.5528157367679882
2021-03-10,2,1,1,1.0,0.0,0.0,1.0,-0.03059251494111792,-0.03059251494111792,1.5459504491050642,1.5053111981401106
2021-03-11,2,1,1,1.0,0.0,0.0,1.0,0.006373049517380824,0.006373049517380824,1.555802867868628,1.5149046209449253
2021-03-12,3,1,2,1.0,1.3333333333333333,0.0002666666666666667,1.0,-0.009030038429905091,-0.009296705096571758,1.5417539081824176,1.5008209994345665
2021-03-15,3,1,2,1.0,0.0,0.0,1.0,-0.020319116945570318,-0.020319116945570318,1.510426830220769,1.4703256420326878
2021-03-16,3,2,1,1.0,1.3333333333333333,0.0002666666666666667,1.0,0.0007504086675716999,0.0004837420009050332,1.5115602676058995,1.4710369003007466
2021-03-17,3,2,1,1.0,0.0,0.0,1.0,-0.023574398497650636,-0.023574398497650636,1.4759261435041426,1.436358090208308
2021-03-18,3,2,1,1.0,0.0,0.0,1.0,-0.004228122383210538,-0.004228122383210538,1.4696857471408271,1.4302849924167926
2021-03-19,4,2,2,1.0,0.9999999999999998,0.00019999999999999996,1.0,-0.005537720733740481,-0.005737720733740481,1.4615470379068025,1.422078416560645
2021-03-22,5,3,2,1.0,0.8,0.00016,1.0,0.0162472371984014,0.0160872371984014,1.4852931393082953,1.4449557293625832
2021-03-23,3,1,2,1.0,0.7999999999999998,0.00015999999999999996,1.0,0.050439503323888094,0.05027950332388809,1.5602105875453842,1.5176073857599404
2021-03-24,3,1,2,1.0,0.0,0.0,1.0,-0.012161867282520517,-0.012161867282520517,1.5412355134468738,1.499150446147355
2021-03-25,5,2,3,1.0,0.7999999999999998,0.00015999999999999996,1.0,0.006940993780953698,0.006780993780953698,1.5519332195606936,1.5093161759993943
2021-03-26,4,2,2,1.0,0.8,0.00016,1.0,-0.015570696672446288,-0.01573069667244629,1.527768538143021,1.4855735810519313
2021-03-29,3,2,1,1.0,0.49999999999999994,9.999999999999999e-05,1.0,-0.025949470973400314,-0.026049470973400313,1.4881237528084046,1.4468751751734688
2021-03-30,4,2,2,1.0,0.49999999999999994,9.999999999999999e-05,1.0,0.0346659421046015,0.034565942104601496,1.539710964667743,1.4968877787111
2021-03-31,4,2,2,1.0,0.0,0.0,1.0,-0.003254433221428238,-0.003254433221428238,1.534700078152931,1.4920162573953126
2021-04-01,4,2,2,1.0,0.5,0.0001,1.0,-0.007436616347879316,-0.007536616347879316,1.5232871024626473,1.4807715032785254
2021-04-05,3,1,2,1.0,0.49999999999999994,9.999999999999999e-05,1.0,-0.009788743451900837,-0.009888743451900836,1.5083760358130511,1.4661285337717185
2021-04-06,3,1,2,1.0,0.0,0.0,1.0,-0.020049419766627736,-0.020049419766627736,1.4781339715051134,1.4367335073662988
2021-04-07,2,1,1,1.0,0.6666666666666667,0.00013333333333333337,1.0,-0.02182018687602716,-0.02195352020936049,1.4458808120190676,1.4051921492768673
2021-04-08,2,1,1,1.0,0.0,0.0,1.0,-0.038111262806715396,-0.038111262806715396,1.390776468405022,1.3516385019818433
2021-04-09,0,0,0,0.0,1.0,0.0002,1.0,0.0,-0.0002,1.390776468405022,1.351368174281447
2021-04-12,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.390776468405022,1.351368174281447
2021-04-13,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.390776468405022,1.351368174281447
2021-04-14,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.390776468405022,1.351368174281447
2021-04-15,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.390776468405022,1.351368174281447
2021-04-16,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.390776468405022,1.351368174281447
2021-04-19,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.390776468405022,1.351368174281447
2021-04-20,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.390776468405022,1.351368174281447
2021-04-21,2,1,1,1.0,1.0,0.0002,1.0,0.012420044125009744,0.012220044125009743,1.4080499735106375,1.3678819530003001
2021-04-22,4,2,2,1.0,1.0,0.0002,1.0,0.029481895704378674,0.029281895704378676,1.4495619559762314,1.407936129683957
2021-04-23,5,2,3,1.0,0.39999999999999997,7.999999999999999e-05,1.0,-0.024047043330406505,-0.024127043330406505,1.414704276810762,1.3739667936766273
2021-04-26,7,3,4,1.0000000000000002,0.5714285714285715,0.00011428571428571431,1.0,-0.0019275581776802002,-0.0020418438919659145,1.4119773520129963,1.3711613679711947
2021-04-27,7,3,4,1.0000000000000002,0.0,0.0,1.0,-0.00404603386967582,-0.00404603386967582,1.4062644438235365,1.3656136026355923
2021-04-28,6,3,3,1.0000000000000002,0.8571428571428572,0.00017142857142857145,1.0,-0.004244904748529547,-0.004416333319958119,1.4002949852082618,1.3595825977800846
2021-04-29,5,3,2,1.0,0.6666666666666667,0.00013333333333333337,1.0,-0.01604653061529566,-0.016179863948628994,1.3778251088576723,1.3375847363210793
2021-04-30,6,3,3,1.0000000000000002,0.6666666666666667,0.00013333333333333337,1.0,0.0046704460902897895,0.004537112756956456,1.3842601667504397,1.3436535090917519
2021-05-03,4,2,2,1.0,0.6666666666666665,0.0001333333333333333,1.0,0.008759392182792203,0.00862605884945887,1.3963854444340242,1.3552439433344592
2021-05-04,5,3,2,1.0,0.8,0.00016,1.0,0.007701443808487363,0.007541443808487362,1.4071396284693223,1.3654644393799087
2021-05-05,4,2,2,1.0,0.39999999999999997,7.999999999999999e-05,1.0,-0.0009431877934071853,-0.0010231877934071853,1.4058124315481304,1.3640673128332037
2021-05-06,3,1,2,1.0,0.49999999999999994,9.999999999999999e-05,1.0,2.3513395918920224e-05,-7.648660408107977e-05,1.4058454869724213,1.363962979956707
2021-05-07,1,0,1,1.0,1.3333333333333333,0.0002666666666666667,1.0,-0.03545569939195703,-0.035722366058623695,1.3560002519947876,1.3152389950962824
2021-05-10,3,1,2,1.0,1.3333333333333335,0.00026666666666666673,1.0,0.0014509754642120234,0.0011843087975453566,1.3579677750898973,1.3167966442090497
2021-05-11,4,2,2,1.0,1.0,0.0002,1.0,0.003090517902826051,0.002890517902826051,1.3621645988102735,1.3206028684835172
2021-05-12,6,3,3,1.0000000000000002,0.6666666666666665,0.0001333333333333333,1.0,0.00884627689619849,0.008712943562865158,1.3742146840295484,1.332109206745572
2021-05-13,7,3,4,1.0000000000000002,0.2857142857142857,5.714285714285714e-05,1.0,0.0046898767486941925,0.004632733891551335,1.3806595815238927,1.3382805142149097
2021-05-14,7,3,4,1.0000000000000002,0.0,0.0,1.0,-0.003864049151238804,-0.003864049151238804,1.3753246450397556,1.333109332529838
2021-05-17,6,2,4,1.0000000000000002,0.5714285714285714,0.00011428571428571428,1.0,0.008593554443029155,0.00847926872874344,1.3871435722537444,1.3444131248051543
2021-05-18,4,1,3,1.0,0.6666666666666666,0.00013333333333333334,1.0,0.00711955647132001,0.0069862231379866765,1.3970194192502334,1.3538054948846812
2021-05-19,4,1,3,1.0,1.0,0.0002,1.0,0.027396820075128142,0.027196820075128143,1.4352933089208921,1.3906246993457798
2021-05-20,3,1,2,1.0,0.49999999999999994,9.999999999999999e-05,1.0,-0.005436178522354895,-0.0055361785223548956,1.4274907982616567,1.3829259527526054
2021-05-21,3,1,2,1.0,0.0,0.0,1.0,-0.019532550240903758,-0.019532550240903758,1.3996082625261832,1.3559138821010155
2021-05-24,2,1,1,1.0,0.6666666666666667,0.00013333333333333337,1.0,0.018310833489002143,0.01817750015566881,1.4252362563711316,1.3805610069039802
2021-05-25,2,1,1,1.0,0.0,0.0,1.0,0.016339295476189564,0.016339295476189564,1.448523612687358,1.4031184011186901
2021-05-26,0,0,0,0.0,1.0,0.0002,1.0,0.0,-0.0002,1.448523612687358,1.4028377774384664
2021-05-27,2,1,1,1.0,1.0,0.0002,1.0,-0.015952977510654276,-0.016152977510654275,1.425415348070505,1.3801777703684066
2021-05-28,2,1,1,1.0,0.0,0.0,1.0,-0.0021199806340869154,-0.0021199806340869154,1.4223934951370651,1.3772518202236284
2021-06-01,2,1,1,1.0,0.0,0.0,1.0,0.02152732585165018,0.02152732585165018,1.4530138233961483,1.4069003689373607
2021-06-02,2,1,1,1.0,0.0,0.0,1.0,0.01692897822860484,0.01692897822860484,1.4776118627782835,1.4307177546529175
2021-06-03,3,1,2,1.0,0.6666666666666667,0.00013333333333333337,1.0,0.012194685595567393,0.01206135226223406,1.4956308748771454,1.4479741454796191
2021-06-04,2,1,1,1.0,1.3333333333333333,0.0002666666666666667,1.0,-0.016858158611053664,-0.01712482527772033,1.4704172923648775,1.4231778412316243
2021-06-07,2,1,1,1.0,0.0,0.0,1.0,-0.0016630115571938942,-0.0016630115571938942,1.467971971413777,1.420811080033714
2021-06-08,2,1,1,1.0,0.0,0.0,1.0,-0.013245098715745751,-0.013245098715745751,1.4485285377404538,1.401992297022242
2021-06-09,2,1,1,1.0,0.0,0.0,1.0,-0.0054989461915070925,-0.0054989461915070925,1.4405631572545565,1.3942828168200092
2021-06-10,3,2,1,1.0,1.3333333333333333,0.0002666666666666667,1.0,-0.009949955730937265,-0.010216622397603932,1.4262296176122544,1.3800379557650917
2021-06-11,3,1,2,1.0,0.6666666666666666,0.00013333333333333334,1.0,-0.008441463165520005,-0.008574796498853338,1.414190152829607,1.3682044111337126
2021-06-14,4,1,3,1.0,0.9999999999999998,0.00019999999999999996,1.0,0.006506576608673376,0.006306576608673376,1.4233916893982244,1.3768330970688523
2021-06-15,4,1,3,1.0,0.0,0.0,1.0,0.008209886030064839,0.008209886030064839,1.4350775729443253,1.3881367398782087
2021-06-16,4,1,3,1.0,0.0,0.0,1.0,0.010663250603493185,0.010663250603493185,1.4503801647400834,1.4029387898074461
2021-06-17,2,1,1,1.0,1.0,0.0002,1.0,-0.0101916515589901,-0.0103916515589901,1.4355983954729816,1.388359938745176
2021-06-18,1,1,0,1.0,1.0,0.0002,1.0,-0.05444221004861738,-0.05464221004861738,1.3574412460811836,1.3124968833491766
2021-06-21,0,0,0,0.0,1.0,0.0002,1.0,0.0,-0.0002,1.3574412460811836,1.3122343839725068
2021-06-22,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.3574412460811836,1.3122343839725068
2021-06-23,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.3574412460811836,1.3122343839725068
2021-06-24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.3574412460811836,1.3122343839725068
2021-06-25,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.3574412460811836,1.3122343839725068
2021-06-28,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.3574412460811836,1.3122343839725068
2021-06-29,2,1,1,1.0,1.0,0.0002,1.0,0.020595034573245463,0.020395034573245464,1.385397795475375,1.3389974496018275
2021-06-30,4,2,2,1.0,1.0,0.0002,1.0,-0.012908648678663981,-0.013108648678663981,1.3675141820533876,1.3214450024533702
2021-07-01,4,2,2,1.0,0.0,0.0,1.0,-0.010160522168342567,-0.010160522168342567,1.3536195238911113,1.3080184312116974
2021-07-02,4,2,2,1.0,0.0,0.0,1.0,0.000569813623525206,0.000569813623525206,1.3543908347368943,1.308763757933624
2021-07-06,4,2,2,1.0,0.0,0.0,1.0,-0.008442014203497189,-0.008442014203497189,1.342957048072959,1.2977151557001259
2021-07-07,2,1,1,1.0,1.0,0.0002,1.0,-0.011990102657806978,-0.012190102657806979,1.3268548552015387,1.2818958747315494
2021-07-08,0,0,0,0.0,1.0,0.0002,1.0,0.0,-0.0002,1.3268548552015387,1.281639495556603
2021-07-09,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.3268548552015387,1.281639495556603
2021-07-12,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.3268548552015387,1.281639495556603
2021-07-13,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.3268548552015387,1.281639495556603
2021-07-14,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.3268548552015387,1.281639495556603
2021-07-15,2,1,1,1.0,1.0,0.0002,1.0,0.006487570159188327,0.006287570159188328,1.3354629191657181,1.2896978938037018
2021-07-16,2,1,1,1.0,0.0,0.0,1.0,-0.02847262508582099,-0.02847262508582099,1.2974387841522967,1.2529768091994562
2021-07-19,4,2,2,1.0,1.0,0.0002,1.0,-0.003155095127751417,-0.0033550951277514173,1.293345241365862,1.2487729528117255
2021-07-20,4,2,2,1.0,0.0,0.0,1.0,0.04241005525726732,0.04241005525726732,1.3481960845189118,1.3017334827442515
2021-07-21,4,2,2,1.0,0.0,0.0,1.0,0.0033726548165604053,0.0033726548165604053,1.3527430845370325,1.306123780444707
2021-07-22,2,1,1,1.0,1.0,0.0002,1.0,0.013005669156449795,0.012805669156449795,1.3703364135481966,1.3228495694544533
2021-07-23,3,1,2,1.0,0.6666666666666667,0.00013333333333333337,1.0,0.0003674906142707711,0.00023415728093743776,1.370839999318569,1.323159324312726
2021-07-26,1,0,1,1.0,1.3333333333333333,0.0002666666666666667,1.0,-0.04150943396226414,-0.04177610062893081,1.3139372068940245,1.2678828872321295
